Record Type,Province Code,Province Name,Is Canada,Population in Census Families,Children Aged 0 to 5,Population Status,Children Status,CSD Number,CSD Name,MIZ Identifier,MIZ Label,MIZ Analysis Label,Geography Type,Child Population Band,Child Population Band Sort,Public Denominator Flag,MIZ Status,Province Status,Indicator,Indicator Short Name,Indicator Description,Indicator Sort,Children Count,Percent,Value Status,Note Number,Note
Province Indicators,60,Yukon,,,,,,,,,,,,,,,,,Lone Parent,,,5,500,18.726591760299627,Reportable,,
Province Indicators,61,Northwest Territories,,,,,,,,,,,,,,,,,Below LIM,,,1,385,11.5,Reportable,,
Province Indicators,61,Northwest Territories,,,,,,,,,,,,,,,,,Indigenous Identity,,,2,1905,57.0,Reportable,,
Province Indicators,61,Northwest Territories,,,,,,,,,,,,,,,,,Parent(s) Less Than High School,,,3,545,16.292974588938712,Reportable,,
Province Indicators,61,Northwest Territories,,,,,,,,,,,,,,,,,Immigrant Parent(s),,,4,490,14.648729446935723,Reportable,,
Province Indicators,61,Northwest Territories,,,,,,,,,,,,,,,,,Lone Parent,,,5,775,23.168908819133037,Reportable,,
Province Indicators,62,Nunavut,,,,,,,,,,,,,,,,,Below LIM,,,1,1015,20.1,Reportable,,
Province Indicators,62,Nunavut,,,,,,,,,,,,,,,,,Indigenous Identity,,,2,4665,92.5,Reportable,,
Province Indicators,62,Nunavut,,,,,,,,,,,,,,,,,Parent(s) Less Than High School,,,3,2295,45.490584737363726,Reportable,,
Province Indicators,62,Nunavut,,,,,,,,,,,,,,,,,Immigrant Parent(s),,,4,155,3.072348860257681,Reportable,,
Province Indicators,62,Nunavut,,,,,,,,,,,,,,,,,Lone Parent,,,5,1600,31.714568880079284,Reportable,,
CSD,10,Newfoundland and Labrador,,35,,Reportable,Suppressed,1001101,"Division No.  1, Subd. V",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,60,,Reportable,Suppressed,1001105,Portugal Cove South,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,310,0,Reportable,Reportable,1001113,Trepassey,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,40,,Reportable,Suppressed,1001120,St. Shott's,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1145,75,Reportable,Reportable,1001124,"Division No.  1, Subd. U",4,Strong MIZ,Strong MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,470,0,Reportable,Reportable,1001126,Cape Broyle,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,260,0,Reportable,Reportable,1001131,Renews-Cappahayden,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,180,,Reportable,Suppressed,1001136,Fermeuse,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,,,Suppressed,Suppressed,1001140,Port Kirwan,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,60,,Reportable,Suppressed,1001144,Aquaforte,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,270,0,Reportable,Reportable,1001149,Ferryland,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,315,0,Reportable,Reportable,1001155,"Division No.  1, Subd. W",4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,165,,Reportable,Suppressed,1001169,St. Vincent's-St. Stephen's-Peter's River,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,195,,Reportable,Suppressed,1001174,Gaskiers-Point La Haye,4,Strong MIZ,Strong MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,220,0,Reportable,Reportable,1001178,St. Mary's,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,190,,Reportable,Suppressed,1001181,Riverhead,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,75,,Reportable,Suppressed,1001186,Admirals Beach,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,65,,Reportable,Suppressed,1001192,St. Joseph's,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,275,0,Reportable,Reportable,1001197,Mount Carmel-Mitchells Brook-St. Catherine's,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,415,0,Reportable,Reportable,1001203,"Division No.  1, Subd. X",4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,65,,Reportable,Suppressed,1001207,Colinet,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,70,,Reportable,Suppressed,1001214,"Division No.  1, Subd. C",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,135,,Reportable,Suppressed,1001219,Branch,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,75,,Reportable,Suppressed,1001225,Point Lance,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,270,0,Reportable,Reportable,1001228,St. Bride's,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,270,0,Reportable,Reportable,1001234,"Division No.  1, Subd. B",5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,2510,125,Reportable,Reportable,1001240,Placentia,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,190,,Reportable,Suppressed,1001254,Fox Harbour,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,510,0,Reportable,Reportable,1001259,"Division No.  1, Subd. A",5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,150,,Reportable,Suppressed,1001263,Long Harbour-Mount Arlington Heights,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,210,0,Reportable,Reportable,1001267,Southern Harbour,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,785,40,Reportable,Reportable,1001270,Arnold's Cove,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,150,,Reportable,Suppressed,1001274,Come By Chance,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,425,30,Reportable,Reportable,1001277,Sunnyside,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,150,,Reportable,Suppressed,1001281,Chance Cove,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,560,25,Reportable,Reportable,1001285,Norman's Cove-Long Cove,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,425,0,Reportable,Reportable,1001289,Chapel Arm,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1085,60,Reportable,Reportable,1001293,"Division No.  1, Subd. Y",5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,785,30,Reportable,Reportable,1001298,Whitbourne,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,2445,125,Reportable,Reportable,1001304,"Division No.  1, Subd. E",5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,305,25,Reportable,Reportable,1001308,Whiteway,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,570,25,Reportable,Reportable,1001312,Heart's Delight-Islington,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,95,,Reportable,Suppressed,1001316,Heart's Desire,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,415,0,Reportable,Reportable,1001321,"Division No.  1, Subd. F",5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,215,0,Reportable,Reportable,1001325,Heart's Content,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,95,,Reportable,Suppressed,1001328,New Perlican,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,335,0,Reportable,Reportable,1001332,Winterton,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,340,0,Reportable,Reportable,1001335,Hant's Harbour,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1315,65,Reportable,Reportable,1001339,"Division No.  1, Subd. G",5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,480,0,Reportable,Reportable,1001343,Old Perlican,6,Weak MIZ,Weak MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,325,0,Reportable,Reportable,1001347,Bay de Verde,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,380,0,Reportable,Reportable,1001352,Small Point-Adam's Cove-Blackhead-Broad Cove,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,325,0,Reportable,Reportable,1001357,"Division No.  1, Subd. H",6,Weak MIZ,Weak MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,630,30,Reportable,Reportable,1001361,Salmon Cove,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1445,60,Reportable,Reportable,1001365,Victoria,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,3655,220,Reportable,Reportable,1001370,Carbonear,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,265,25,Reportable,Reportable,1001374,"Division No.  1, Subd. I",6,Weak MIZ,Weak MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,320,0,Reportable,Reportable,1001375,Bryant's Cove,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,2260,80,Reportable,Reportable,1001379,Harbour Grace,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1235,75,Reportable,Reportable,1001385,Upper Island Cove,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,,,Suppressed,Suppressed,1001391,"Division No.  1, Subd. J",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,200,,Reportable,Suppressed,1001394,Bishop's Cove,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,2325,150,Reportable,Reportable,1001396,Spaniard's Bay,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,,,Suppressed,Suppressed,1001405,"Division No.  1, Subd. K",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,5170,265,Reportable,Reportable,1001409,Bay Roberts,5,Moderate MIZ,Moderate MIZ,MIZ,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,750,30,Reportable,Reportable,1001415,"Division No.  1, Subd. L",5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,970,45,Reportable,Reportable,1001421,"Division No.  1, Subd. M",5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,465,0,Reportable,Reportable,1001426,North River,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1080,60,Reportable,Reportable,1001429,Clarke's Beach,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,565,40,Reportable,Reportable,1001434,South River,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,550,0,Reportable,Reportable,1001437,Cupids,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,340,0,Reportable,Reportable,1001441,"Division No.  1, Subd. N",5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,635,25,Reportable,Reportable,1001446,Brigus,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,615,20,Reportable,Reportable,1001452,"Division No.  1, Subd. O",4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,590,25,Reportable,Reportable,1001456,Colliers,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,460,25,Reportable,Reportable,1001461,Conception Harbour,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,445,35,Reportable,Reportable,1001464,Avondale,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,895,45,Reportable,Reportable,1001469,Harbour Main-Chapel's Cove-Lakeview,4,Strong MIZ,Strong MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,2065,115,Reportable,Reportable,1001472,Holyrood,1,Inside CMA,Inside CMA,CMA,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,23370,1485,Reportable,Reportable,1001485,Conception Bay South,1,Inside CMA,Inside CMA,CMA,"1,000+ children",1,"1,000+ children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,220,0,Reportable,Reportable,1001490,"Division No.  1, Subd. R",7,No MIZ,No MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1315,70,Reportable,Reportable,1001494,Wabana,4,Strong MIZ,Strong MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,7545,500,Reportable,Reportable,1001504,Portugal Cove-St. Philip's,1,Inside CMA,Inside CMA,CMA,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1825,90,Reportable,Reportable,1001505,Pouch Cove,1,Inside CMA,Inside CMA,CMA,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1625,150,Reportable,Reportable,1001507,Flatrock,1,Inside CMA,Inside CMA,CMA,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,6930,400,Reportable,Reportable,1001509,Torbay,1,Inside CMA,Inside CMA,CMA,250 to 999 children,2,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,2095,100,Reportable,Reportable,1001511,Logy Bay-Middle Cove-Outer Cove,1,Inside CMA,Inside CMA,CMA,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,260,0,Reportable,Reportable,1001512,Bauline,1,Inside CMA,Inside CMA,CMA,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,20110,1535,Reportable,Reportable,1001517,Paradise,1,Inside CMA,Inside CMA,CMA,"1,000+ children",1,"1,000+ children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,80335,5310,Reportable,Reportable,1001519,St. John's,1,Inside CMA,Inside CMA,CMA,"1,000+ children",1,"1,000+ children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,18430,1015,Reportable,Reportable,1001542,Mount Pearl,1,Inside CMA,Inside CMA,CMA,"1,000+ children",1,"1,000+ children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,800,20,Reportable,Reportable,1001551,Petty Harbour-Maddox Cove,1,Inside CMA,Inside CMA,CMA,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1380,165,Reportable,Reportable,1001557,Bay Bulls,1,Inside CMA,Inside CMA,CMA,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1420,125,Reportable,Reportable,1001559,Witless Bay,1,Inside CMA,Inside CMA,CMA,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,60,,Reportable,Suppressed,1001565,"Division No.  1, Subd. D",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,190,,Reportable,Suppressed,1002001,"Division No.  2, Subd. E",5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,535,25,Reportable,Reportable,1002002,Lewin's Cove,6,Weak MIZ,Weak MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1885,105,Reportable,Reportable,1002005,Burin,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,80,,Reportable,Suppressed,1002006,"Division No.  2, Subd. F",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,905,35,Reportable,Reportable,1002008,St. Lawrence,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,,,Suppressed,Suppressed,1002009,"Division No.  2, Subd. G",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,510,35,Reportable,Reportable,1002011,Lawn,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,215,,Reportable,Suppressed,1002012,Lamaline,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,200,,Reportable,Suppressed,1002013,Lord's Cove,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,155,,Reportable,Suppressed,1002014,Point May,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,45,,Reportable,Suppressed,1002015,Point au Gaul,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,130,,Reportable,Suppressed,1002016,"Division No.  2, Subd. H",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,130,,Reportable,Suppressed,1002017,Frenchman's Cove,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1025,40,Reportable,Reportable,1002018,Fortune,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,1690,30,Reportable,Reportable,1002019,Grand Bank,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,475,20,Reportable,Reportable,1002021,Garnish,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,175,,Reportable,Suppressed,1002022,"Division No.  2, Subd. D",5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,320,30,Reportable,Reportable,1002023,Winterland,5,Moderate MIZ,Moderate MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,4220,235,Reportable,Reportable,1002024,Marystown,5,Moderate MIZ,Moderate MIZ,MIZ,50 to 249 children,3,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,195,0,Reportable,Reportable,1002025,Fox Cove-Mortier,7,No MIZ,No MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,160,,Reportable,Suppressed,1002026,"Division No.  2, Subd. I",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,180,,Reportable,Suppressed,1002027,Bay L'Argent,5,Moderate MIZ,Moderate MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,,,Suppressed,Suppressed,1002029,"Division No.  2, Subd. J",7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,175,,Reportable,Suppressed,1002030,Grand Le Pierre,7,No MIZ,No MIZ,MIZ,Unknown / suppressed,5,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
CSD,10,Newfoundland and Labrador,,395,0,Reportable,Reportable,1002031,"Division No.  2, Subd. C",7,No MIZ,No MIZ,MIZ,Under 50 children,4,"Under 1,000 children",Reportable,Reportable,,,,,,,,,
